date,chain,tvl
2025-07-04,Ethereum,64143445468
2025-07-05,Ethereum,62883030934
2025-07-06,Ethereum,63332706960
2025-07-07,Ethereum,64250919027
2025-07-08,Ethereum,63565310176
2025-07-09,Ethereum,64905636472
2025-07-10,Ethereum,67742825968
2025-07-11,Ethereum,70784732265
2025-07-12,Ethereum,70901443762
2025-07-13,Ethereum,70793997408
2025-07-14,Ethereum,71646338802
2025-07-15,Ethereum,71855162313
2025-07-16,Ethereum,73558854251
2025-07-17,Ethereum,75962942887
2025-07-18,Ethereum,77482279944
2025-07-19,Ethereum,78964397322
2025-07-20,Ethereum,79681216808
2025-07-21,Ethereum,82413156605
2025-07-22,Ethereum,83151655458
2025-07-23,Ethereum,82814909339
2025-07-24,Ethereum,81224997175
2025-07-25,Ethereum,81233107823
2025-07-26,Ethereum,82411818895
2025-07-27,Ethereum,82976150259
2025-07-28,Ethereum,85655337627
2025-07-29,Ethereum,83713571197
2025-07-30,Ethereum,83505817072
2025-07-31,Ethereum,83601425676
2025-08-01,Ethereum,81584406730
2025-08-02,Ethereum,77883363100
2025-08-03,Ethereum,76303687834
2025-08-04,Ethereum,78614293001
2025-08-05,Ethereum,81896792662
2025-08-06,Ethereum,81478714721
2025-08-07,Ethereum,82684211624
2025-08-08,Ethereum,87139693518
2025-08-09,Ethereum,87878946247
2025-08-10,Ethereum,91524165162
2025-08-11,Ethereum,91081220848
2025-08-12,Ethereum,90625764354
2025-08-13,Ethereum,95573101464
2025-08-14,Ethereum,97042671909
2025-08-15,Ethereum,93588620218
2025-08-16,Ethereum,91630113275
2025-08-17,Ethereum,91310808008
2025-08-18,Ethereum,91465910911
2025-08-19,Ethereum,89650348154
2025-08-20,Ethereum,85657217674
2025-08-21,Ethereum,88805881921
2025-08-22,Ethereum,88217152572
2025-08-23,Ethereum,95824801285
2025-08-24,Ethereum,97073760313
2025-08-25,Ethereum,94915990176
2025-08-26,Ethereum,91008265106
2025-08-27,Ethereum,93986304766
2025-08-28,Ethereum,92917102453
2025-08-29,Ethereum,93247794200
2025-08-30,Ethereum,91005536639
2025-08-31,Ethereum,90928340493
2025-09-01,Ethereum,90852871078
2025-09-02,Ethereum,89361271180
2025-09-03,Ethereum,89243638127
2025-09-04,Ethereum,92043246850
2025-09-05,Ethereum,89954819368
2025-09-06,Ethereum,90379652239
2025-09-07,Ethereum,89870782307
2025-09-08,Ethereum,90922060525
2025-09-09,Ethereum,90668743553
2025-09-10,Ethereum,90493243484
2025-09-11,Ethereum,91455468930
2025-09-12,Ethereum,92793048059
2025-09-13,Ethereum,96618576808
2025-09-14,Ethereum,95915029178
2025-09-15,Ethereum,94686867897
2025-09-16,Ethereum,93879931384
2025-09-17,Ethereum,93361836382
2025-09-18,Ethereum,94985170813
2025-09-19,Ethereum,95647003622
2025-09-20,Ethereum,94060585802
2025-09-21,Ethereum,95166280042
2025-09-22,Ethereum,94133045999
2025-09-23,Ethereum,90284960864
2025-09-24,Ethereum,89055914766
2025-09-25,Ethereum,89056942904
2025-09-26,Ethereum,84545412922
2025-09-27,Ethereum,85664358501
2025-09-28,Ethereum,85527283984
2025-09-29,Ethereum,87456780176
2025-09-30,Ethereum,88409242008
2025-10-01,Ethereum,87986519121
2025-10-02,Ethereum,91232100660
2025-10-03,Ethereum,93349268228
2025-10-04,Ethereum,94008169225
2025-10-05,Ethereum,93822880024
2025-10-06,Ethereum,94276297716
2025-10-07,Ethereum,97257572689
2025-10-08,Ethereum,94499768964
2025-10-09,Ethereum,94549465039
2025-10-10,Ethereum,92571549255
2025-10-11,Ethereum,82671952028
2025-10-12,Ethereum,81943664551
2025-10-13,Ethereum,88152910753
2025-10-14,Ethereum,89720348192
2025-10-15,Ethereum,88455673008
2025-10-16,Ethereum,86067851123
2025-10-17,Ethereum,84322567888
2025-10-18,Ethereum,83044893141
2025-10-19,Ethereum,83936876899
2025-10-20,Ethereum,84834128630
2025-10-21,Ethereum,85460523993
2025-10-22,Ethereum,84565818697
2025-10-23,Ethereum,82283891583
2025-10-24,Ethereum,82948099684
2025-10-25,Ethereum,84876936032
2025-10-26,Ethereum,85468771309
2025-10-27,Ethereum,88974348487
2025-10-28,Ethereum,88200181550
2025-10-29,Ethereum,86402794501
2025-10-30,Ethereum,86049752940
2025-10-31,Ethereum,84261788360
2025-11-01,Ethereum,84912126727
2025-11-02,Ethereum,84712777949
2025-11-03,Ethereum,84918790977
2025-11-04,Ethereum,80191810984
2025-11-05,Ethereum,73960595231
2025-11-06,Ethereum,74420416485
2025-11-07,Ethereum,73055806372
2025-11-08,Ethereum,74313411907
2025-11-09,Ethereum,73591877317
2025-11-10,Ethereum,76611460083
2025-11-11,Ethereum,76546478130
2025-11-12,Ethereum,74673444459
2025-11-13,Ethereum,74810461208
2025-11-14,Ethereum,73362207315
2025-11-15,Ethereum,72084952557
2025-11-16,Ethereum,71908556817
2025-11-17,Ethereum,69864355788
2025-11-18,Ethereum,68982847432
2025-11-19,Ethereum,70680406637
2025-11-20,Ethereum,69229646116
2025-11-21,Ethereum,66855940591
2025-11-22,Ethereum,64593040169
2025-11-23,Ethereum,64391785491
2025-11-24,Ethereum,64733223991
2025-11-25,Ethereum,67249300254
2025-11-26,Ethereum,67331392847
2025-11-27,Ethereum,68661000914
2025-11-28,Ethereum,68465057752
2025-11-29,Ethereum,68839466795
2025-11-30,Ethereum,67884802264
2025-12-01,Ethereum,67550005340
2025-12-02,Ethereum,65312021517
2025-12-03,Ethereum,67389155679
2025-12-04,Ethereum,70749363884
2025-12-05,Ethereum,69564135743
2025-12-06,Ethereum,68718734636
2025-12-07,Ethereum,68843467143
2025-12-08,Ethereum,69177319635
2025-12-09,Ethereum,69234894743
2025-12-10,Ethereum,71951410231
2025-12-11,Ethereum,71579434159
2025-12-12,Ethereum,71150118052
2025-12-13,Ethereum,69594147009
2025-12-14,Ethereum,70208314540
2025-12-15,Ethereum,70474271355
2025-12-16,Ethereum,68539642896
2025-12-17,Ethereum,68991667801
2025-12-18,Ethereum,67172973380
2025-12-19,Ethereum,67163064454
2025-12-20,Ethereum,69140804891
2025-12-21,Ethereum,69372508331
2025-12-22,Ethereum,70031220487
2025-12-23,Ethereum,69615477243
2025-12-24,Ethereum,67987788758
2025-12-25,Ethereum,68470756530
2025-12-26,Ethereum,67969823289
2025-12-27,Ethereum,68003146082
2025-12-28,Ethereum,68301154524
2025-12-29,Ethereum,68542882926
2025-12-30,Ethereum,67305821529
2025-12-31,Ethereum,67126124030
2026-01-01,Ethereum,67917587134
2026-01-02,Ethereum,69225190389
2026-01-03,Ethereum,71286941120
2026-01-04,Ethereum,72244334817
2026-01-05,Ethereum,72577154340
2026-01-06,Ethereum,74248551602
2026-01-07,Ethereum,74910292796
2026-01-08,Ethereum,72757849357
2026-01-09,Ethereum,71120599480
2026-01-10,Ethereum,70187228961
2026-01-11,Ethereum,71131880259
2026-01-12,Ethereum,71678228413
2026-01-13,Ethereum,70595084599
2026-01-14,Ethereum,74959714095
2026-01-15,Ethereum,75464574871
2026-01-16,Ethereum,74641697299
2026-01-17,Ethereum,74751221101
2026-01-18,Ethereum,75029564824
2026-01-19,Ethereum,73642353745
2026-01-20,Ethereum,73404066494
2026-01-21,Ethereum,68554236705
2026-01-22,Ethereum,69265854219
2026-01-23,Ethereum,69118196765
2026-01-24,Ethereum,68959395060
2026-01-25,Ethereum,69660602079
2026-01-26,Ethereum,67343585492
2026-01-27,Ethereum,69220217945
2026-01-28,Ethereum,70620938995
2026-01-29,Ethereum,70817689820
2026-01-30,Ethereum,67533815560
2026-01-31,Ethereum,65747617806
2026-02-01,Ethereum,61782184140
2026-02-02,Ethereum,58993348687
2026-02-03,Ethereum,59900811362
2026-02-04,Ethereum,59073809669
2026-02-05,Ethereum,57527729830
2026-02-06,Ethereum,51619588801
2026-02-07,Ethereum,54805611695
2026-02-08,Ethereum,56242953194
2026-02-09,Ethereum,56708553170
2026-02-10,Ethereum,56701743496
2026-02-11,Ethereum,55516690488
2026-02-12,Ethereum,54723473443
2026-02-13,Ethereum,54227649074
2026-02-14,Ethereum,55702561496
2026-02-15,Ethereum,55905290714
2026-02-16,Ethereum,54564063705
2026-02-17,Ethereum,54697969816
2026-02-18,Ethereum,54732930585
2026-02-19,Ethereum,53213594585
2026-02-20,Ethereum,53354665751
2026-02-21,Ethereum,52851199396
2026-02-22,Ethereum,53102191679
2026-02-23,Ethereum,53137118159
2026-02-24,Ethereum,51374046929
2026-02-25,Ethereum,51209648877
2026-02-26,Ethereum,54039201206
2026-02-27,Ethereum,53767206800
2026-02-28,Ethereum,52294985213
2026-03-01,Ethereum,52531447066
2026-03-02,Ethereum,52013597191
2026-03-03,Ethereum,53516918126
2026-03-04,Ethereum,52426262090
2026-03-05,Ethereum,54936941764
2026-03-06,Ethereum,55083524718
2026-03-07,Ethereum,53567436874
2026-03-08,Ethereum,53862126619
2026-03-09,Ethereum,53567704938
2026-03-10,Ethereum,54580264745
2026-03-11,Ethereum,54564363216
2026-03-12,Ethereum,55420142494
2026-03-13,Ethereum,56337225644
2026-03-14,Ethereum,56124944843
2026-03-15,Ethereum,56500633989
2026-03-16,Ethereum,57697213054
2026-03-17,Ethereum,59497615249
2026-03-18,Ethereum,59331582495
2026-03-19,Ethereum,56741341502
2026-03-20,Ethereum,55409815267
2026-03-21,Ethereum,56167077021
2026-03-22,Ethereum,55688306431
2026-03-23,Ethereum,54188026948
2026-03-24,Ethereum,55613250914
2026-03-25,Ethereum,55003524424
2026-03-26,Ethereum,55371738779
2026-03-27,Ethereum,53342686633
2026-03-28,Ethereum,52390964641
2026-03-29,Ethereum,52378220439
2026-03-30,Ethereum,52290822631
2026-03-31,Ethereum,52188059983
2026-04-01,Ethereum,53663997384
2026-04-02,Ethereum,53784807555
2026-04-03,Ethereum,52702927101
2026-04-04,Ethereum,52173529594
2026-04-05,Ethereum,52470223906
2026-04-06,Ethereum,53471726292
2026-04-07,Ethereum,51775698158
2026-04-08,Ethereum,54105882443
2026-04-09,Ethereum,53428362996
2026-04-10,Ethereum,53663401557
2026-04-11,Ethereum,54399610081
2026-04-12,Ethereum,55002101682
2026-04-13,Ethereum,53347903381
2026-04-14,Ethereum,55887971255
2026-04-15,Ethereum,55628923518
2026-04-16,Ethereum,55679279168
2026-04-17,Ethereum,55584621552
2026-04-18,Ethereum,56417095240
2026-04-19,Ethereum,51701959916
2026-04-20,Ethereum,46540222366
2026-04-21,Ethereum,46204916019
2026-04-22,Ethereum,45749680550
2026-04-23,Ethereum,46369817507
2026-04-24,Ethereum,45570096442
2026-04-25,Ethereum,44717824325
2026-04-26,Ethereum,45183374589
2026-04-27,Ethereum,45938105217
2026-04-28,Ethereum,44847477922
2026-04-29,Ethereum,44571867658
2026-04-30,Ethereum,44819728174
2026-05-01,Ethereum,44918977450
2026-05-02,Ethereum,45060076272
2026-05-03,Ethereum,45617091502
2026-05-04,Ethereum,45645066456
2026-05-05,Ethereum,45514783131
2026-05-06,Ethereum,45778368340
2026-05-07,Ethereum,45614705278
2026-05-08,Ethereum,45246374194
2026-05-09,Ethereum,45322660412
2026-05-10,Ethereum,45383522669
2026-05-11,Ethereum,45954569916
2026-05-12,Ethereum,45644355362
2026-05-13,Ethereum,45027517717
2026-05-14,Ethereum,44738338432
2026-05-15,Ethereum,45169605845
2026-05-16,Ethereum,44417392198
2026-05-17,Ethereum,43912150415
2026-05-18,Ethereum,43184306987
2026-05-19,Ethereum,43241652215
2026-05-20,Ethereum,42626496090
2026-05-21,Ethereum,42890738422
2026-05-22,Ethereum,43022847760
2026-05-23,Ethereum,42146387308
2026-05-24,Ethereum,42872848576
2026-05-25,Ethereum,42543096828
2026-05-26,Ethereum,42938960797
2026-05-27,Ethereum,42047915341
2026-05-28,Ethereum,42197696206
2026-05-29,Ethereum,42286671217
2026-05-30,Ethereum,41651153999
2026-05-31,Ethereum,41892777017
2026-06-01,Ethereum,41766106155
2026-06-02,Ethereum,41545752909
2026-06-03,Ethereum,39202342296
2026-06-04,Ethereum,38804406855
2026-06-05,Ethereum,38663647638
2026-06-06,Ethereum,36163125600
2026-06-07,Ethereum,36091327410
2026-06-08,Ethereum,37597551428
2026-06-09,Ethereum,37415080080
2026-06-10,Ethereum,36771281989
2026-06-11,Ethereum,36460234647
2026-06-12,Ethereum,37169204318
2026-06-13,Ethereum,37431359765
2026-06-14,Ethereum,37785755847
2026-06-15,Ethereum,38407838647
2026-06-16,Ethereum,38766601004
2026-06-17,Ethereum,39595949569
2026-06-18,Ethereum,38940774176
2026-06-19,Ethereum,38398780279
2026-06-20,Ethereum,38519325973
2026-06-21,Ethereum,38882419108
2026-06-22,Ethereum,38150158585
2026-06-23,Ethereum,38799198724
2026-06-24,Ethereum,37952678359
2026-06-25,Ethereum,36931297009
2026-06-26,Ethereum,36765744893
2026-06-27,Ethereum,36953803660
2026-06-28,Ethereum,37258589860
2026-06-29,Ethereum,37021877235
2026-06-30,Ethereum,37034387569
2026-07-01,Ethereum,36353217920
2026-07-02,Ethereum,36995192559
2026-07-03,Ethereum,38619422989
2026-07-04,Ethereum,39473059793
2026-07-05,Ethereum,39628922109
2026-07-06,Ethereum,39731152127
2026-07-07,Ethereum,39899215934
2026-07-08,Ethereum,39135286744
2026-07-09,Ethereum,38807606528
2026-07-10,Ethereum,38439468823
2026-07-11,Ethereum,40005435744
2026-07-12,Ethereum,39445941220
2026-07-13,Ethereum,39629252429
2026-07-14,Ethereum,39351012072
2026-07-15,Ethereum,40868313765
2026-07-16,Ethereum,41108921411
2026-07-17,Ethereum,40611829272
2026-07-18,Ethereum,40623589215
2026-07-19,Ethereum,40957980598
2026-07-20,Ethereum,41029331156
2026-07-21,Ethereum,41525720751
2026-07-22,Ethereum,41982171184
2026-07-23,Ethereum,41929139968
2026-07-24,Ethereum,41239337869
2026-07-25,Ethereum,41115523381
2026-07-26,Ethereum,41253265055
2026-07-27,Ethereum,42063747032
2026-07-28,Ethereum,41020621476
2026-07-29,Ethereum,41384473449
2026-07-30,Ethereum,41112738411
2026-07-31,Ethereum,41399687326
2026-08-01,Ethereum,40735429704
2026-08-02,Ethereum,40356684091
2026-08-03,Ethereum,40893075426
2026-08-04,Ethereum,40255913814
2026-08-05,Ethereum,40894103788
2026-08-06,Ethereum,41391237857
2026-08-07,Ethereum,41429882836
2026-08-08,Ethereum,41706466727
2026-08-09,Ethereum,41772093104
2026-08-10,Ethereum,41741889512
2026-08-11,Ethereum,41354657366
2026-08-12,Ethereum,40948807346
2026-08-13,Ethereum,41024142407
2026-08-14,Ethereum,40874762893
2026-08-15,Ethereum,40712004425
2026-08-16,Ethereum,41027370801
2021-03-17,Solana,148988798
2021-03-18,Solana,153204289
2021-03-19,Solana,147690914
2021-03-20,Solana,151935325
2021-03-21,Solana,152981122
2021-03-22,Solana,162065403
2021-03-23,Solana,156101311
2021-03-24,Solana,144439504
2021-03-25,Solana,135610450
2021-03-26,Solana,147786656
2021-03-27,Solana,172583244
2021-03-28,Solana,189014228
2021-03-29,Solana,202157669
2021-03-30,Solana,209794033
2021-03-31,Solana,216074736
2021-04-01,Solana,236083655
2021-04-02,Solana,236307232
2021-04-03,Solana,236512420
2021-04-04,Solana,236284645
2021-04-05,Solana,272660066
2021-04-06,Solana,272946157
2021-04-07,Solana,268548272
2021-04-08,Solana,279360808
2021-04-09,Solana,295059875
2021-04-10,Solana,331615408
2021-04-11,Solana,647663929
2021-04-12,Solana,739231459
2021-04-13,Solana,725758618
2021-04-14,Solana,789910959
2021-04-15,Solana,845558717
2021-04-16,Solana,832102238
2021-04-17,Solana,824749593
2021-04-18,Solana,729827260
2021-04-19,Solana,753461958
2021-04-20,Solana,678987265
2021-04-21,Solana,829807234
2021-04-22,Solana,857179023
2021-04-23,Solana,942962155
2021-04-24,Solana,901520179
2021-04-25,Solana,916232747
2021-04-26,Solana,1071510889
2021-04-27,Solana,1276876824
2021-04-28,Solana,1329907800
2021-04-29,Solana,1324521673
2021-04-30,Solana,1251992491
2021-05-01,Solana,1355545854
2021-05-02,Solana,1490183131
2021-05-03,Solana,1561282761
2021-05-04,Solana,1575814658
2021-05-05,Solana,1527816049
2021-05-06,Solana,1559507954
2021-05-07,Solana,1557256030
2021-05-08,Solana,1567358430
2021-05-09,Solana,1619266143
2021-05-10,Solana,1634582566
2021-05-11,Solana,1582705608
2021-05-12,Solana,1596631428
2021-05-13,Solana,1435048916
2021-05-14,Solana,1496478540
2021-05-15,Solana,1382212605
2021-05-16,Solana,1549574579
2021-05-17,Solana,1125804868
2021-05-18,Solana,1296947874
2021-05-19,Solana,875150588
2021-05-20,Solana,973602542
2021-05-21,Solana,715568965
2021-05-22,Solana,790006618
2021-05-23,Solana,658552593
2021-05-24,Solana,768757432
2021-05-25,Solana,612657114
2021-05-26,Solana,857310002
2021-05-27,Solana,850953177
2021-05-28,Solana,791685442
2021-05-29,Solana,736826756
2021-05-30,Solana,813407821
2021-05-31,Solana,880378004
2021-06-01,Solana,670808190
2021-06-02,Solana,848207713
2021-06-03,Solana,760054301
2021-06-04,Solana,740082595
2021-06-05,Solana,725056470
2021-06-06,Solana,742389346
2021-06-07,Solana,735811188
2021-06-08,Solana,691338751
2021-06-09,Solana,661518860
2021-06-10,Solana,562607615
2021-06-11,Solana,556162146
2021-06-12,Solana,534624148
2021-06-13,Solana,541039253
2021-06-14,Solana,556519807
2021-06-15,Solana,584211544
2021-06-16,Solana,547748099
2021-06-17,Solana,540478965
2021-06-18,Solana,516185477
2021-06-19,Solana,502604659
2021-06-20,Solana,506128155
2021-06-21,Solana,466164686
2021-06-22,Solana,447502806
2021-06-23,Solana,444512249
2021-06-24,Solana,448430968
2021-06-25,Solana,451721654
2021-06-26,Solana,423082407
2021-06-27,Solana,449526718
2021-06-28,Solana,463489716
2021-06-29,Solana,479139300
2021-06-30,Solana,491278563
2021-07-01,Solana,507472546
2021-07-02,Solana,790560134
2021-07-03,Solana,869787883
2021-07-04,Solana,873447775
2021-07-05,Solana,853035678
2021-07-06,Solana,885504288
2021-07-07,Solana,898078492
2021-07-08,Solana,855072856
2021-07-09,Solana,858662277
2021-07-10,Solana,848788419
2021-07-11,Solana,855127871
2021-07-12,Solana,832663878
2021-07-13,Solana,822681126
2021-07-14,Solana,831885719
2021-07-15,Solana,785680901
2021-07-16,Solana,781718509
2021-07-17,Solana,876082630
2021-07-18,Solana,886311874
2021-07-19,Solana,861778925
2021-07-20,Solana,854373926
2021-07-21,Solana,891610557
2021-07-22,Solana,919195017
2021-07-23,Solana,949581083
2021-07-24,Solana,970500585
2021-07-25,Solana,986521609
2021-07-26,Solana,997549981
2021-07-27,Solana,1023543513
2021-07-28,Solana,1066854851
2021-07-29,Solana,1135937952
2021-07-30,Solana,1192566473
2021-07-31,Solana,1244169934
2021-08-01,Solana,1204468607
2021-08-02,Solana,1235666585
2021-08-03,Solana,1245829134
2021-08-04,Solana,1290175469
2021-08-05,Solana,1364332725
2021-08-06,Solana,1314146303
2021-08-07,Solana,1327362329
2021-08-08,Solana,1304155428
2021-08-09,Solana,1361913466
2021-08-10,Solana,1343991879
2021-08-11,Solana,1343516825
2021-08-12,Solana,1403995543
2021-08-13,Solana,1463836340
2021-08-14,Solana,1508051128
2021-08-15,Solana,1631699574
2021-08-16,Solana,1729658494
2021-08-17,Solana,1786087699
2021-08-18,Solana,1997161281
2021-08-19,Solana,2103736573
2021-08-20,Solana,2274158627
2021-08-21,Solana,2275112735
2021-08-22,Solana,2218000709
2021-08-23,Solana,2250117206
2021-08-24,Solana,2204595033
2021-08-25,Solana,2193191447
2021-08-26,Solana,2253275462
2021-08-27,Solana,2439598288
2021-08-28,Solana,2567798841
2021-08-29,Solana,2593429466
2021-08-30,Solana,2709652837
2021-08-31,Solana,2735864216
2021-09-01,Solana,2877963189
2021-09-02,Solana,3029584099
2021-09-03,Solana,3191574878
2021-09-04,Solana,3328505721
2021-09-05,Solana,3546418518
2021-09-06,Solana,4208649902
2021-09-07,Solana,3966327656
2021-09-08,Solana,4816807931
2021-09-09,Solana,5658526091
2021-09-10,Solana,6350729997
2021-09-11,Solana,6694664395
2021-09-12,Solana,7604633492
2021-09-13,Solana,7326415290
2021-09-14,Solana,7151040149
2021-09-15,Solana,7131258837
2021-09-16,Solana,6704300350
2021-09-17,Solana,6483722696
2021-09-18,Solana,7201356137
2021-09-19,Solana,6882391944
2021-09-20,Solana,5953651385
2021-09-21,Solana,5543049946
2021-09-22,Solana,6276025425
2021-09-23,Solana,6556372861
2021-09-24,Solana,6268148421
2021-09-25,Solana,6353408537
2021-09-26,Solana,6342540190
2021-09-27,Solana,6323728768
2021-09-28,Solana,6147041840
2021-09-29,Solana,6277367087
2021-09-30,Solana,6617236505
2021-10-01,Solana,7114242817
2021-10-02,Solana,7220803330
2021-10-03,Solana,7441217915
2021-10-04,Solana,7300749820
2021-10-05,Solana,7270422667
2021-10-06,Solana,6900156538
2021-10-07,Solana,6649879818
2021-10-08,Solana,6650989615
2021-10-09,Solana,6668108737
2021-10-10,Solana,6535290908
2021-10-11,Solana,6552348938
2021-10-12,Solana,6623123168
2021-10-13,Solana,7787820635
2021-10-14,Solana,7865264964
2021-10-15,Solana,7534917475
2021-10-16,Solana,7621040592
2021-10-17,Solana,7925872554
2021-10-18,Solana,7640107857
2021-10-19,Solana,7461956613
2021-10-20,Solana,7466363059
2021-10-21,Solana,7933436821
2021-10-22,Solana,7868042413
2021-10-23,Solana,7707026730
2021-10-24,Solana,8115070507
2021-10-25,Solana,8183788321
2021-10-26,Solana,8449789045
2021-10-27,Solana,8219139877
2021-10-28,Solana,7726205440
2021-10-29,Solana,8027081125
2021-10-30,Solana,7920353255
2021-10-31,Solana,7853513235
2021-11-01,Solana,8115703748
2021-11-02,Solana,8115212180
2021-11-03,Solana,8526959834
2021-11-04,Solana,9794133173
2021-11-05,Solana,9804364557
2021-11-06,Solana,9659963037
2021-11-07,Solana,9961743713
2021-11-08,Solana,9933530531
2021-11-09,Solana,10027276058
2021-11-10,Solana,9708705937
2021-11-11,Solana,9305929286
2021-11-12,Solana,9610132340
2021-11-13,Solana,9509495458
2021-11-14,Solana,9676660601
2021-11-15,Solana,9597029012
2021-11-16,Solana,9400644816
2021-11-17,Solana,8934429975
2021-11-18,Solana,8963456377
2021-11-19,Solana,8284863411
2021-11-20,Solana,8734078017
2021-11-21,Solana,8721983483
2021-11-22,Solana,8701078197
2021-11-23,Solana,8333533673
2021-11-24,Solana,8436786678
2021-11-25,Solana,8548154789
2021-11-26,Solana,8558940009
2021-11-27,Solana,7975727436
2021-11-28,Solana,7977267278
2021-11-29,Solana,8213629197
2021-11-30,Solana,8423492804
2021-12-01,Solana,8477726900
2021-12-02,Solana,8690625487
2021-12-03,Solana,8573321674
2021-12-04,Solana,8217718286
2021-12-05,Solana,7228674575
2021-12-06,Solana,7090293935
2021-12-07,Solana,7090818319
2021-12-08,Solana,7024538846
2021-12-09,Solana,7232216943
2021-12-10,Solana,6951538211
2021-12-11,Solana,6358872890
2021-12-12,Solana,6478340403
2021-12-13,Solana,6562382733
2021-12-14,Solana,6368195884
2021-12-15,Solana,6448505134
2021-12-16,Solana,6774841742
2021-12-17,Solana,6736445335
2021-12-18,Solana,6598505688
2021-12-19,Solana,6914154542
2021-12-20,Solana,6833148072
2021-12-21,Solana,6626928722
2021-12-22,Solana,6822615143
2021-12-23,Solana,6777634406
2021-12-24,Solana,7089737850
2021-12-25,Solana,7064679087
2021-12-26,Solana,7023307330
2021-12-27,Solana,7140271136
2021-12-28,Solana,7050882480
2021-12-29,Solana,6732377650
2021-12-30,Solana,6561190253
2021-12-31,Solana,6432190593
2022-01-01,Solana,6559829856
2022-01-02,Solana,6700501937
2022-01-03,Solana,6704021952
2022-01-04,Solana,6517690974
2022-01-05,Solana,6593987447
2022-01-06,Solana,6238078126
2022-01-07,Solana,6002713804
2022-01-08,Solana,5518693723
2022-01-09,Solana,5382213690
2022-01-10,Solana,5476959880
2022-01-11,Solana,5223230801
2022-01-12,Solana,5341695413
2022-01-13,Solana,5472717669
2022-01-14,Solana,5311961489
2022-01-15,Solana,5392655938
2022-01-16,Solana,5518692262
2022-01-17,Solana,5559393537
2022-01-18,Solana,5491635457
2022-01-19,Solana,5487748614
2022-01-20,Solana,5613992223
2022-01-21,Solana,5399515576
2022-01-22,Solana,4843182721
2022-01-23,Solana,4514168198
2022-01-24,Solana,4466301676
2022-01-25,Solana,4376219740
2022-01-26,Solana,4467853090
2022-01-27,Solana,4485182525
2022-01-28,Solana,4429324066
2022-01-29,Solana,4590744235
2022-01-30,Solana,4730291107
2022-01-31,Solana,4600023965
2022-02-01,Solana,4751626794
2022-02-02,Solana,4929584825
2022-02-03,Solana,4223013963
2022-02-04,Solana,4410536014
2022-02-05,Solana,4785167923
2022-02-06,Solana,4875181830
2022-02-07,Solana,4840454317
2022-02-08,Solana,4915969584
2022-02-09,Solana,4860926395
2022-02-10,Solana,5090786283
2022-02-11,Solana,4895276509
2022-02-12,Solana,4686624486
2022-02-13,Solana,4623671635
2022-02-14,Solana,4587772050
2022-02-15,Solana,4634247200
2022-02-16,Solana,4777078817
2022-02-17,Solana,4706100610
2022-02-18,Solana,4573603903
2022-02-19,Solana,4494109740
2022-02-20,Solana,4441454304
2022-02-21,Solana,4452219037
2022-02-22,Solana,4327820079
2022-02-23,Solana,4319769339
2022-02-24,Solana,4170613845
2022-02-25,Solana,4254827322
2022-02-26,Solana,4295698123
2022-02-27,Solana,4272832360
2022-02-28,Solana,4085776340
2022-03-01,Solana,4409302548
2022-03-02,Solana,4358228042
2022-03-03,Solana,4297796873
2022-03-04,Solana,4184239542
2022-03-05,Solana,4085354776
2022-03-06,Solana,4054125002
2022-03-07,Solana,4052971283
2022-03-08,Solana,3965703556
2022-03-09,Solana,3928900001
2022-03-10,Solana,4137838843
2022-03-11,Solana,3951124719
2022-03-12,Solana,4155248962
2022-03-13,Solana,4249152047
2022-03-14,Solana,3989486056
2022-03-15,Solana,4221273115
2022-03-16,Solana,4170711031
2022-03-17,Solana,4205653757
2022-03-18,Solana,4109065053
2022-03-19,Solana,4387202498
2022-03-20,Solana,4324845347
2022-03-21,Solana,4223037741
2022-03-22,Solana,4241576802
2022-03-23,Solana,4091108110
2022-03-24,Solana,4121617332
2022-03-25,Solana,4148626289
2022-03-26,Solana,4068416159
2022-03-27,Solana,4302593105
2022-03-28,Solana,4249579831
2022-03-29,Solana,4337223936
2022-03-30,Solana,4273232601
2022-03-31,Solana,4447464439
2022-04-01,Solana,4481773935
2022-04-02,Solana,4731102037
2022-04-03,Solana,4731619939
2022-04-04,Solana,4808549261
2022-04-05,Solana,4825021968
2022-04-06,Solana,4596447269
2022-04-07,Solana,4381090584
2022-04-08,Solana,4024894118
2022-04-09,Solana,4053305493
2022-04-10,Solana,4106559764
2022-04-11,Solana,4075997437
2022-04-12,Solana,3850908985
2022-04-13,Solana,3860577821
2022-04-14,Solana,4089541250
2022-04-15,Solana,3971780747
2022-04-16,Solana,4027227902
2022-04-17,Solana,3975970069
2022-04-18,Solana,3890719398
2022-04-19,Solana,4059997833
2022-04-20,Solana,4103747231
2022-04-21,Solana,4016856795
2022-04-22,Solana,3952371780
2022-04-23,Solana,3842766127
2022-04-24,Solana,3965697713
2022-04-25,Solana,3806204017
2022-04-26,Solana,3948776649
2022-04-27,Solana,3767772455
2022-04-28,Solana,3899913937
2022-04-29,Solana,3882353190
2022-04-30,Solana,3838258579
2022-05-01,Solana,3555628093
2022-05-02,Solana,3632275189
2022-05-03,Solana,3644027511
2022-05-04,Solana,3654803356
2022-05-05,Solana,3775014567
2022-05-06,Solana,3607987045
2022-05-07,Solana,3575335096
2022-05-08,Solana,3531183252
2022-05-09,Solana,3406626647
2022-05-10,Solana,2977807176
2022-05-11,Solana,3013958516
