date,asset,coinmetrics_asset,AdrActCnt,CapMrktCurUSD,SplyCur,TxCnt
2024-02-25,BTC,btc,894568.0,1016185995310.12,19637780.49437124,421219.0
2024-02-25,ETH,eth,563938.0,373901389054.7964,120158617.36255316,1102202.0
2024-02-25,USDC,usdc,728747.0,28078191974.094685,28076032839.24279,2015187.0
2024-02-25,USDT,usdt,1025221.0,101462221720.5294,101458207924.25514,1887298.0
2024-02-26,BTC,btc,887140.0,1071322129159.3308,19638611.74437117,355313.0
2024-02-26,ETH,eth,566336.0,381602696978.15137,120156810.46395949,1187460.0
2024-02-26,USDC,usdc,909263.0,28372059847.099144,28366482333.9127,2413205.0
2024-02-26,USDT,usdt,1286597.0,101548986545.94997,101458207924.25496,2421547.0
2024-02-27,BTC,btc,917983.0,1120426601291.386,19639417.99437111,388230.0
2024-02-27,ETH,eth,571866.0,389821991485.6635,120154154.68711562,1219667.0
2024-02-27,USDC,usdc,979624.0,28378358168.36565,28376133892.975395,2902124.0
2024-02-27,USDT,usdt,1376174.0,101519205397.97504,101458207924.25468,2554378.0
2024-02-28,BTC,btc,1054242.0,1226750759834.859,19640349.24436558,415406.0
2024-02-28,ETH,eth,583458.0,405699438502.2144,120150235.11012971,1227000.0
2024-02-28,USDC,usdc,1016220.0,28492548819.830135,28481441513.706276,3112000.0
2024-02-28,USDT,usdt,1462401.0,101593433358.21011,101458207924.25401,2806894.0
2024-02-29,BTC,btc,989364.0,1205865991757.463,19641180.49434917,407609.0
2024-02-29,ETH,eth,568518.0,402515295030.9694,120145341.71242917,1236458.0
2024-02-29,USDC,usdc,1166883.0,28563715060.881966,28562913107.902267,3237556.0
2024-02-29,USDT,usdt,1512770.0,101521891936.13548,101458207924.25388,2921086.0
2024-03-01,BTC,btc,1058499.0,1228113241125.587,19642142.99432728,415081.0
2024-03-01,ETH,eth,567634.0,413070896780.66864,120142043.66873632,1205380.0
2024-03-01,USDC,usdc,1087461.0,28800489481.7837,28798911751.57205,2909546.0
2024-03-01,USDT,usdt,1452765.0,101544004762.62263,101458207924.2532,2836691.0
2024-03-02,BTC,btc,843207.0,1218836653884.7495,19642936.74432721,342086.0
2024-03-02,ETH,eth,569559.0,410917409695.5157,120139363.0231518,1210225.0
2024-03-02,USDC,usdc,1076083.0,28786085043.98584,28788583395.296776,2745454.0
2024-03-02,USDT,usdt,1330378.0,101536827232.82028,101458207924.25194,2524747.0
2024-03-03,BTC,btc,868123.0,1237397939322.0188,19643905.49431723,385135.0
2024-03-03,ETH,eth,591186.0,418373036856.6305,120136404.14290728,1182830.0
2024-03-03,USDC,usdc,1211787.0,28765976602.6438,28766335984.10697,2841555.0
2024-03-03,USDT,usdt,1308781.0,102710625965.37112,102658207924.22612,2395170.0
2024-03-04,BTC,btc,889591.0,1337644545844.4673,19644711.74430514,358771.0
2024-03-04,ETH,eth,588463.0,436161092897.6109,120130401.55628268,1267200.0
2024-03-04,USDC,usdc,1209013.0,28609894560.739155,28609003172.248253,2961580.0
2024-03-04,USDT,usdt,1521268.0,103808563752.24112,103658207924.21924,2881704.0
2024-03-05,BTC,btc,1163884.0,1256356364718.29,19645755.494305,424703.0
2024-03-05,ETH,eth,582912.0,426791266257.23566,120123063.36964492,1303724.0
2024-03-05,USDC,usdc,1259976.0,28499318069.87653,28492043272.745743,3266166.0
2024-03-05,USDT,usdt,1647541.0,103776657401.57114,103658207924.21169,3117080.0
2024-03-06,BTC,btc,922558.0,1298715391395.494,19646630.49430491,381467.0
2024-03-06,ETH,eth,548248.0,458939871618.85944,120117294.99185725,1218992.0
2024-03-06,USDC,usdc,1308809.0,28838671275.325996,28841029130.471935,3157099.0
2024-03-06,USDT,usdt,1492432.0,103727785255.51596,103655252004.88864,2816774.0
2024-03-07,BTC,btc,1034779.0,1317782410417.2563,19647755.49427749,437969.0
2024-03-07,ETH,eth,574568.0,464677599356.7701,120112436.39610007,1228816.0
2024-03-07,USDC,usdc,1399672.0,28937772376.90819,28938604120.526047,3136394.0
2024-03-07,USDT,usdt,1505912.0,103835244682.46408,103655252004.84792,2792637.0
2024-03-08,BTC,btc,947450.0,1342866381837.3845,19648717.99427193,424558.0
2024-03-08,ETH,eth,561713.0,467872395755.07965,120108424.44405705,1212254.0
2024-03-08,USDC,usdc,1304867.0,29487645723.192085,29484032552.898853,3152055.0
2024-03-08,USDT,usdt,1459488.0,104898682307.52628,104655252004.84792,2697402.0
2024-03-09,BTC,btc,915625.0,1346056196239.3835,19649736.74426524,362520.0
2024-03-09,ETH,eth,553560.0,470114946488.1761,120105059.98604356,1160185.0
2024-03-09,USDC,usdc,1342282.0,29528467546.825573,29527570366.630695,2897528.0
2024-03-09,USDT,usdt,1379920.0,106888776866.08617,106655252000.648,2452934.0
2024-03-10,BTC,btc,862638.0,1353579668685.426,19650630.49424315,363011.0
2024-03-10,ETH,eth,539361.0,465068887749.35565,120101356.22604547,1157440.0
2024-03-10,USDC,usdc,1262588.0,29908241653.951286,29912214280.685177,2658299.0
2024-03-10,USDT,usdt,1364922.0,106763369277.6799,106655252000.648,2411292.0
2024-03-11,BTC,btc,1150718.0,1418814650993.1611,19651692.99423977,393001.0
2024-03-11,ETH,eth,595781.0,489142422840.4447,120096736.69548266,1245874.0
2024-03-11,USDC,usdc,1268751.0,30221332462.9122,30222960282.74193,2938218.0
2024-03-11,USDT,usdt,1555489.0,106687830255.12848,106655252000.648,2853833.0
2024-03-12,BTC,btc,1016389.0,1403836996419.445,19652574.24421644,344882.0
2024-03-12,ETH,eth,578377.0,476900334294.7112,120092877.28436963,1232719.0
2024-03-12,USDC,usdc,1211398.0,30147401298.980663,30151229240.14146,2801102.0
2024-03-12,USDT,usdt,1513594.0,106679349601.7342,106655252000.57114,2822784.0
2024-03-13,BTC,btc,1093495.0,1436314177938.6284,19653574.24420429,387845.0
2024-03-13,ETH,eth,603003.0,480908185956.49365,120089008.00835247,1277221.0
2024-03-13,USDC,usdc,1257076.0,30437646052.620056,30438197775.34697,2598903.0
2024-03-13,USDT,usdt,1554616.0,106723844979.94814,106653664155.49608,2803860.0
2024-03-14,BTC,btc,1000634.0,1405397203963.9863,19654455.49419763,330080.0
2024-03-14,ETH,eth,612536.0,466280907046.3074,120085865.81549077,1300877.0
2024-03-14,USDC,usdc,1386708.0,30296513532.620636,30294428082.01217,2868600.0
2024-03-14,USDT,usdt,1662691.0,106622648346.3138,106653664155.3555,2971972.0
2024-03-15,BTC,btc,963220.0,1364563991872.797,19655249.24419096,311078.0
2024-03-15,ETH,eth,675933.0,448743632254.6925,120083800.60070676,1312102.0
2024-03-15,USDC,usdc,1392370.0,30660562728.768032,30663412198.082794,2993338.0
2024-03-15,USDT,usdt,1702490.0,106663069264.33034,106650944359.45886,3059856.0
2024-03-16,BTC,btc,916345.0,1286174217035.593,19656149.24418545,355299.0
2024-03-16,ETH,eth,670469.0,422628470884.09955,120082678.99565735,1275332.0
2024-03-16,USDC,usdc,1475494.0,30744475480.21031,30745792713.89383,2943441.0
2024-03-16,USDT,usdt,1579342.0,106590773862.98431,106650944359.45844,2722859.0
2024-03-17,BTC,btc,861558.0,1342284214005.9248,19657061.74418201,365645.0
2024-03-17,ETH,eth,664906.0,436914677347.1422,120082552.90388831,1204019.0
2024-03-17,USDC,usdc,1449343.0,30679916366.442013,30682943033.179607,2889130.0
2024-03-17,USDT,usdt,1501245.0,106579545482.2444,106650944359.45844,2569390.0
2024-03-18,BTC,btc,910571.0,1332237494666.7705,19657961.74415137,417117.0
2024-03-18,ETH,eth,659801.0,423880484898.4879,120081186.3183289,1281387.0
2024-03-18,USDC,usdc,1495896.0,31004870619.96354,31003771371.95741,3110831.0
2024-03-18,USDT,usdt,1675849.0,106642457090.00545,106650944359.45844,2989022.0
2024-03-19,BTC,btc,974102.0,1218251084304.752,19658942.99414585,459004.0
2024-03-19,ETH,eth,650497.0,380151343242.56384,120079422.7654418,1377677.0
2024-03-19,USDC,usdc,1468426.0,30903626442.60131,30899913254.748924,3373741.0
2024-03-19,USDT,usdt,1700516.0,107591660178.8114,107650944359.45844,3100399.0
2024-03-20,BTC,btc,942142.0,1333885263897.7363,19659874.24412035,360623.0
2024-03-20,ETH,eth,692050.0,422563427536.4576,120078061.9838444,1370939.0
2024-03-20,USDC,usdc,1306932.0,31032301985.25504,31029000587.55881,3155509.0
2024-03-20,USDT,usdt,1570278.0,107678843063.91208,107650944359.45844,2914624.0
2024-03-21,BTC,btc,819742.0,1286880964052.164,19660624.24410392,328692.0
2024-03-21,ETH,eth,690508.0,419014699224.6883,120077244.09572916,1331198.0
2024-03-21,USDC,usdc,1286968.0,31528778369.965527,31527011790.11026,2873056.0
2024-03-21,USDT,usdt,1536647.0,107624592022.21712,107650744359.45844,2792306.0
2024-03-22,BTC,btc,915500.0,1248237492815.0354,19661467.993082,347556.0
2024-03-22,ETH,eth,696307.0,398278418620.5121,120077068.10582072,1323924.0
2024-03-22,USDC,usdc,1214044.0,31746634298.007835,31746436935.09455,2903322.0
2024-03-22,USDT,usdt,1483924.0,107670084525.4724,107650744359.45844,2774862.0
2024-03-23,BTC,btc,908728.0,1265499269578.2336,19662442.99308194,315648.0
2024-03-23,ETH,eth,700773.0,402826224098.8334,120077520.31624232,1297609.0
2024-03-23,USDC,usdc,1114233.0,31759640059.954617,31760205591.36678,2554858.0
2024-03-23,USDT,usdt,1277089.0,107664109058.28143,107650744359.45844,2345273.0
2024-03-24,BTC,btc,918817.0,1323148747346.792,19663505.49308191,331993.0
2024-03-24,ETH,eth,679695.0,414906995990.66846,120077986.55509923,1230758.0
2024-03-24,USDC,usdc,1137198.0,31754227688.75739,31753032519.07624,2677410.0
2024-03-24,USDT,usdt,1277042.0,107651595520.3824,107650744359.45844,2276671.0
2024-03-25,BTC,btc,918815.0,1377329438014.7817,19664330.49307314,320633.0
2024-03-25,ETH,eth,660352.0,431793897935.09674,120077710.9564014,1279190.0
2024-03-25,USDC,usdc,1279284.0,31975669195.089203,31972311883.325043,2908106.0
2024-03-25,USDT,usdt,1543836.0,107689582034.93498,107650744359.45844,2868123.0
2024-03-26,BTC,btc,851577.0,1377958914921.447,19665167.9930425,313314.0
2024-03-26,ETH,eth,608189.0,431468093653.6476,120076875.65423667,1315082.0
2024-03-26,USDC,usdc,1296432.0,32019349420.60578,32018115982.43368,2954254.0
2024-03-26,USDT,usdt,1579856.0,107660314106.52225,107650744359.4556,2848709.0
2024-03-27,BTC,btc,865580.0,1362223531385.005,19666017.9930282,358499.0
2024-03-27,ETH,eth,573286.0,420064182413.07715,120075548.46248898,1272273.0
2024-03-27,USDC,usdc,1334417.0,31823479295.110783,31820035340.669807,3002228.0
2024-03-27,USDT,usdt,1532927.0,107605535417.30923,107650744359.19092,2740040.0
2024-03-28,BTC,btc,942681.0,1392950313815.1062,19666967.99301939,433584.0
2024-03-28,ETH,eth,596032.0,428203988053.2546,120074372.07952341,1287078.0
2024-03-28,USDC,usdc,1395010.0,32176406302.01352,32174883005.785927,3064996.0
2024-03-28,USDT,usdt,1564298.0,107666047067.60872,107650744359.18304,2680414.0
2024-03-29,BTC,btc,847610.0,1375119172323.9653,19667867.99301605,451776.0
2024-03-29,ETH,eth,642512.0,422216663301.2888,120074024.08878297,1304561.0
2024-03-29,USDC,usdc,1344519.0,32214871241.017258,32207696241.812817,3000996.0
2024-03-29,USDT,usdt,1467505.0,107728139953.44762,107650744359.18304,2539696.0
2024-03-30,BTC,btc,826192.0,1370190408232.7249,19668836.74301601,486300.0
2024-03-30,ETH,eth,650692.0,421001603763.6652,120074095.68516427,1239605.0
2024-03-30,USDC,usdc,1404712.0,32212107559.23896,32213029735.21476,2935945.0
2024-03-30,USDT,usdt,1352271.0,107697215105.33696,107650744359.18304,2346259.0
2024-03-31,BTC,btc,691124.0,1401022109461.656,19669692.99300506,315001.0
2024-03-31,ETH,eth,653977.0,437637607654.5576,120074202.87891024,1245309.0
2024-03-31,USDC,usdc,1311410.0,32212520926.449535,32209128324.18464,2553395.0
2024-03-31,USDT,usdt,1302299.0,107658784795.06276,107650744359.16344,2222189.0
2024-04-01,BTC,btc,970510.0,1372845320592.963,19670630.49299956,330165.0
2024-04-01,ETH,eth,611993.0,421518400640.9793,120073929.76233888,1245715.0
2024-04-01,USDC,usdc,1391070.0,32280560668.76522,32279848922.951954,2775614.0
2024-04-01,USDT,usdt,1535710.0,107694893522.59048,107650744359.16344,2736476.0
2024-04-02,BTC,btc,953501.0,1289150894904.9507,19671555.49299954,358331.0
2024-04-02,ETH,eth,546109.0,394198014695.4115,120072288.40194558,1239577.0
2024-04-02,USDC,usdc,1470029.0,32691847917.759647,32692317802.049065,2915372.0
2024-04-02,USDT,usdt,1573786.0,108830652686.02122,108800744359.15628,2810139.0
2024-04-03,BTC,btc,965290.0,1300942909083.0212,19672442.99299949,369696.0
2024-04-03,ETH,eth,537711.0,398308647929.8092,120071343.5214341,1211600.0
2024-04-03,USDC,usdc,1390599.0,32687025241.626884,32686034497.758583,2581442.0
2024-04-03,USDT,usdt,1476639.0,109842249106.09695,109800744359.08595,2691156.0
2024-04-04,BTC,btc,978380.0,1346404337707.1921,19673305.49297218,324609.0
2024-04-04,ETH,eth,569904.0,399572072652.4788,120070874.51021045,1234719.0
2024-04-04,USDC,usdc,1296995.0,32766310186.59653,32762968387.302246,2214067.0
2024-04-04,USDT,usdt,1383106.0,109856358688.63567,109800744359.08595,2487438.0
2024-04-05,BTC,btc,950040.0,1335976840644.8728,19674230.49293393,346357.0
2024-04-05,ETH,eth,599968.0,399078541470.16974,120071235.64427099,1242174.0
2024-04-05,USDC,usdc,1061568.0,32656494637.788315,32653565146.233208,1950178.0
2024-04-05,USDT,usdt,1385157.0,110841242592.08353,110800744359.08595,2504257.0
2024-04-06,BTC,btc,907389.0,1360265973337.5532,19675199.24290541,433426.0
2024-04-06,ETH,eth,628725.0,404429950925.5345,120072331.20702788,1201522.0
2024-04-06,USDC,usdc,919895.0,32690161914.35984,32688925227.92292,1698379.0
2024-04-06,USDT,usdt,1157158.0,110826544576.6628,110800744359.07349,2072604.0
2024-04-07,BTC,btc,833045.0,1365388593961.6086,19676261.74288233,526443.0
2024-04-07,ETH,eth,622065.0,413954386217.28394,120073199.70723993,1177838.0
2024-04-07,USDC,usdc,865528.0,32693899918.52059,32694933422.35613,1626723.0
2024-04-07,USDT,usdt,1153208.0,110775817164.31436,110800744359.01147,2044896.0
2024-04-08,BTC,btc,896193.0,1411110586059.4548,19677249.24284075,454644.0
2024-04-08,ETH,eth,598540.0,444293084869.32416,120073220.9838935,1221235.0
2024-04-08,USDC,usdc,999723.0,32466456636.91472,32469223743.765076,1966536.0
2024-04-08,USDT,usdt,1397578.0,110778421584.4578,110800744359.01147,2530514.0
2024-04-09,BTC,btc,890535.0,1359260007106.1987,19678161.74280136,450513.0
2024-04-09,ETH,eth,565994.0,420164384263.2175,120072889.72385426,1226401.0
2024-04-09,USDC,usdc,967171.0,32134964802.853626,32135937181.767136,2099060.0
2024-04-09,USDT,usdt,1357957.0,110757201799.61063,110799177836.79694,2492907.0
2024-04-10,BTC,btc,846297.0,1388940357095.897,19679105.49278382,538372.0
2024-04-10,ETH,eth,590235.0,425217575814.1802,120073328.3424378,1207941.0
2024-04-10,USDC,usdc,1006178.0,32026798685.90435,32027488303.987064,2107887.0
2024-04-10,USDT,usdt,1345605.0,110794579356.696,110799177836.79694,2437067.0
2024-04-11,BTC,btc,748021.0,1378511306220.9265,19679930.49278382,479937.0
2024-04-11,ETH,eth,582348.0,420750811051.75946,120073717.89095107,1213672.0
2024-04-11,USDC,usdc,1131942.0,32065968026.853313,32065459994.59804,2134747.0
2024-04-11,USDT,usdt,1380665.0,110815350150.78265,110799177836.79694,2457551.0
2024-04-12,BTC,btc,832502.0,1320543247051.6003,19680780.49277836,441977.0
2024-04-12,ETH,eth,633107.0,388428557773.26245,120073188.76768366,1322052.0
2024-04-12,USDC,usdc,1223670.0,31780696407.08126,31777292468.93763,2319509.0
2024-04-12,USDT,usdt,1487430.0,110849225967.42825,110799177836.79692,2663602.0
2024-04-13,BTC,btc,869723.0,1270492985833.1172,19681805.49276744,510750.0
2024-04-13,ETH,eth,576579.0,363861021415.1023,120071084.7372016,1162426.0
2024-04-13,USDC,usdc,1235978.0,32236872644.39118,32231095487.006676,2764281.0
2024-04-13,USDT,usdt,1382287.0,110968088497.84093,110799177836.79692,2445221.0
2024-04-14,BTC,btc,839158.0,1292151526364.2095,19682786.74276744,468144.0
2024-04-14,ETH,eth,578258.0,379290245495.98035,120072241.47598812,1133064.0
2024-04-14,USDC,usdc,1118362.0,32138420324.35133,32129408153.724728,2647719.0
2024-04-14,USDT,usdt,1262002.0,110925377825.01897,110799177836.77446,2255489.0
2024-04-15,BTC,btc,813736.0,1247813165529.8499,19683667.99275647,503794.0
2024-04-15,ETH,eth,600397.0,372597525247.19354,120073140.3577293,1187906.0
2024-04-15,USDC,usdc,1135942.0,32241478721.10674,32238144499.80835,2483753.0
2024-04-15,USDT,usdt,1438325.0,110845737418.76865,110799177836.77426,2661229.0
2024-04-16,BTC,btc,941086.0,1255585004528.3425,19684699.24275641,453968.0
2024-04-16,ETH,eth,623665.0,370845872685.8602,120074401.97765107,1178451.0
2024-04-16,USDC,usdc,1205168.0,32397080782.23826,32398837803.083805,2847183.0
2024-04-16,USDT,usdt,1418948.0,111837887395.91087,111799177836.77426,2627766.0
2024-04-17,BTC,btc,794595.0,1207201304926.8154,19685555.4927367,385424.0
2024-04-17,ETH,eth,620637.0,358407794282.978,120075320.40165684,1245968.0
2024-04-17,USDC,usdc,1251905.0,32359447001.17155,32359627401.84844,2842924.0
2024-04-17,USDT,usdt,1385525.0,111784208620.93356,111799177836.77426,2573337.0
2024-04-18,BTC,btc,823945.0,1250290039869.588,19686461.74273122,416810.0
2024-04-18,ETH,eth,609816.0,368371393128.8903,120076497.74857728,1235484.0
2024-04-18,USDC,usdc,1131259.0,32848149126.553272,32845931877.90567,2766735.0
2024-04-18,USDT,usdt,1357185.0,111862000210.51936,111799177836.77426,2513798.0
2024-04-19,BTC,btc,880733.0,1255319975339.04,19687392.99271483,398632.0
2024-04-19,ETH,eth,580759.0,366954029574.24347,120077778.95054004,1182165.0
2024-04-19,USDC,usdc,1080492.0,33668395874.042133,33668175507.871586,2982077.0
2024-04-19,USDT,usdt,1366812.0,112852800301.98083,112799177836.77426,2539335.0
2024-04-20,BTC,btc,509709.0,1277895532215.4429,19687799.24271483,630654.0
2024-04-20,ETH,eth,635686.0,378914210958.9692,120079459.85341412,1152540.0
2024-04-20,USDC,usdc,1013159.0,33717965578.06895,33717886573.445145,2770912.0
2024-04-20,USDT,usdt,1177521.0,112846655588.72543,112799177836.75372,2115125.0
2024-04-21,BTC,btc,565959.0,1279109157045.1768,19688236.74271483,644793.0
2024-04-21,ETH,eth,606734.0,377974604229.9478,120081155.65518814,1133785.0
2024-04-21,USDC,usdc,913889.0,33699945094.29542,33697596270.031593,2591181.0
2024-04-21,USDT,usdt,1102103.0,112821200326.06786,112799177836.75372,1974664.0
2024-04-22,BTC,btc,659537.0,1318052855171.249,19688711.74270937,673406.0
2024-04-22,ETH,eth,565977.0,384960384027.46893,120082563.63915487,1178253.0
2024-04-22,USDC,usdc,1062558.0,33578469302.15326,33574564311.041443,2793070.0
2024-04-22,USDT,usdt,1336016.0,112858481914.88132,112799177836.75372,2464493.0
2024-04-23,BTC,btc,547174.0,1307075893683.7517,19689236.74270937,928131.0
2024-04-23,ETH,eth,558590.0,386402185570.2923,120083775.9773962,1199365.0
2024-04-23,USDC,usdc,1056724.0,33416443312.214672,33416921240.927757,2776837.0
2024-04-23,USDT,usdt,1332367.0,112804604421.9634,112798679684.02316,2470527.0
2024-04-24,BTC,btc,835569.0,1263882566632.7507,19689721.11769845,600768.0
2024-04-24,ETH,eth,539490.0,376228123879.4441,120084752.2478463,1171434.0
2024-04-24,USDC,usdc,1170605.0,33180035044.96635,33178658339.158543,3029483.0
2024-04-24,USDT,usdt,1340603.0,112741273546.48584,112798679684.02316,2481211.0
2024-04-25,BTC,btc,818807.0,1270318817448.1624,19690167.99269845,525222.0
2024-04-25,ETH,eth,565454.0,379269960296.0585,120086032.91464226,1186539.0
2024-04-25,USDC,usdc,1053098.0,33050470248.088055,33051173014.97456,2945885.0
2024-04-25,USDT,usdt,1280194.0,112781974898.26665,112798679684.02316,2385751.0
2024-04-26,BTC,btc,847289.0,1255815635501.8833,19690583.61769845,440854.0
2024-04-26,ETH,eth,615496.0,375855424827.6707,120087758.47716764,1177416.0
2024-04-26,USDC,usdc,748181.0,33127104390.53255,33129993560.916557,1933998.0
2024-04-26,USDT,usdt,1162333.0,112901391868.02144,112948679684.02316,2194540.0
2024-04-27,BTC,btc,856864.0,1248987882000.5325,19691021.11769845,459297.0
2024-04-27,ETH,eth,622222.0,390659207165.8136,120089623.43921731,1103918.0
2024-04-27,USDC,usdc,901880.0,33143231489.943027,33144732189.745457,2649871.0
2024-04-27,USDT,usdt,1083689.0,112865757173.94896,112948679684.02316,2018207.0
2024-04-28,BTC,btc,707117.0,1240140042894.858,19691458.61769844,480244.0
2024-04-28,ETH,eth,631340.0,391842597626.8832,120091410.86791004,1140939.0
2024-04-28,USDC,usdc,866727.0,33150648445.556644,33144264648.0058,2451042.0
2024-04-28,USDT,usdt,1083161.0,112919798206.84901,112948679684.02316,1915720.0
2024-04-29,BTC,btc,856192.0,1258475557385.6252,19691867.99269843,400991.0
2024-04-29,ETH,eth,634789.0,386753524919.1743,120092972.8148814,1224677.0
2024-04-29,USDC,usdc,887048.0,32968243682.432453,32967851512.87444,2637985.0
2024-04-29,USDT,usdt,1285017.0,112916322053.95029,112948679683.9956,2366665.0
2024-04-30,BTC,btc,827915.0,1194069248252.2043,19692308.61769843,501881.0
2024-04-30,ETH,eth,615440.0,361775569243.8784,120093965.06131436,1262466.0
2024-04-30,USDC,usdc,1050599.0,32804507182.96639,32803911369.9901,2948851.0
2024-04-30,USDT,usdt,1362484.0,112841076661.1287,112948679683.9956,2519915.0
2024-05-01,BTC,btc,781183.0,1144969805261.1355,19692721.11769297,477225.0
2024-05-01,ETH,eth,589497.0,356726195602.6768,120095489.87910908,1206626.0
2024-05-01,USDC,usdc,995998.0,32637327505.573853,32646373934.405502,3067532.0
2024-05-01,USDT,usdt,1309193.0,112760469568.58096,112948679683.9876,2394878.0
2024-05-02,BTC,btc,744998.0,1165247264400.3933,19693174.24267659,563418.0
2024-05-02,ETH,eth,631566.0,358917057221.0322,120097142.43338342,1223696.0
2024-05-02,USDC,usdc,941870.0,32775734124.18131,32773659911.49348,2838164.0
2024-05-02,USDT,usdt,1326390.0,112956862480.37093,112948679683.9165,2349841.0
2024-05-03,BTC,btc,731936.0,1240373492062.4695,19693577.36767659,437975.0
2024-05-03,ETH,eth,626688.0,373196143883.51495,120098910.10919176,1194608.0
2024-05-03,USDC,usdc,912285.0,33076206205.52618,33071703491.92303,2635155.0
2024-05-03,USDT,usdt,1282626.0,113009407703.91132,112948679683.9165,2316781.0
2024-05-04,BTC,btc,613171.0,1258076134304.8257,19694017.99266567,668343.0
2024-05-04,ETH,eth,647201.0,374336891693.35986,120100806.46787848,1163073.0
2024-05-04,USDC,usdc,848537.0,33188006918.606346,33187061221.734943,2479924.0
2024-05-04,USDT,usdt,1132603.0,112964808036.07576,112948679683.89668,2000582.0
2024-05-05,BTC,btc,573428.0,1261776217571.7017,19694452.36766567,626139.0
2024-05-05,ETH,eth,634400.0,376981046697.4079,120102714.96597175,1145911.0
2024-05-05,USDC,usdc,775595.0,33218010965.58766,33218576514.557976,2126011.0
2024-05-05,USDT,usdt,1087940.0,112961671584.4063,112948679683.89668,1920138.0
2024-05-06,BTC,btc,670316.0,1245266971187.337,19694833.61766567,507965.0
2024-05-06,ETH,eth,605873.0,368423882518.27655,120104575.57003312,1190232.0
2024-05-06,USDC,usdc,901701.0,32850549311.857807,32854167915.10377,2453446.0
2024-05-06,USDT,usdt,1315875.0,112939520438.77512,112948679683.794,2430687.0
2024-05-07,BTC,btc,702887.0,1228922316589.07,19695214.86765475,373579.0
2024-05-07,ETH,eth,605694.0,362079795679.00385,120106416.53566204,1231931.0
2024-05-07,USDC,usdc,913004.0,32897539273.517952,32899809871.283535,2430823.0
2024-05-07,USDT,usdt,1321022.0,112958955480.2846,112948679683.60684,2445222.0
2024-05-08,BTC,btc,697417.0,1202993674653.4016,19695611.74265472,453934.0
2024-05-08,ETH,eth,588088.0,356770689460.9599,120108392.45589855,1159221.0
2024-05-08,USDC,usdc,901263.0,32705527179.72491,32707214260.41953,2342525.0
2024-05-08,USDT,usdt,1307191.0,112899735214.23335,112948679683.48373,2431823.0
2024-05-09,BTC,btc,671205.0,1240822352263.6616,19696064.8676547,521126.0
2024-05-09,ETH,eth,579657.0,364472369946.5974,120110405.04159932,1126649.0
2024-05-09,USDC,usdc,896412.0,32723762473.11686,32721009368.227383,2203131.0
2024-05-09,USDT,usdt,1277792.0,112941591427.0032,112948679683.48373,2318935.0
2024-05-10,BTC,btc,606931.0,1199451802640.4268,19696517.99264919,720578.0
2024-05-10,ETH,eth,611791.0,349629483363.7655,120112245.43555313,1154535.0
2024-05-10,USDC,usdc,915326.0,32734237913.068867,32731127738.547905,2245171.0
2024-05-10,USDT,usdt,1586001.0,112931255005.0932,112948679412.33775,2687203.0
2024-05-11,BTC,btc,612137.0,1198436760485.3406,19697014.86764918,712455.0
2024-05-11,ETH,eth,595395.0,349690007700.89264,120114266.68889616,1113685.0
2024-05-11,USDC,usdc,792684.0,32744121181.28681,32745143357.606434,2029263.0
2024-05-11,USDT,usdt,1209548.0,112923051715.50732,112948679412.29977,2091915.0
2024-05-12,BTC,btc,573640.0,1210038071267.0505,19697427.36764917,562310.0
2024-05-12,ETH,eth,617082.0,352003901545.8455,120116376.5563554,1055429.0
2024-05-12,USDC,usdc,766490.0,32732209740.43905,32734129336.35247,1968112.0
2024-05-12,USDT,usdt,1128117.0,112883464036.90169,112948679412.26369,1942161.0
2024-05-13,BTC,btc,746125.0,1238739810860.9,19697886.7426437,541770.0
2024-05-13,ETH,eth,575636.0,354167408644.9484,120118014.1159097,1163122.0
2024-05-13,USDC,usdc,990368.0,32755610038.45492,32754576235.289852,2521416.0
2024-05-13,USDT,usdt,1426730.0,112932895276.0114,112948679412.25844,2517162.0
2024-05-14,BTC,btc,686207.0,1212540748352.6196,19698311.74263277,422749.0
2024-05-14,ETH,eth,583373.0,346070984481.23694,120119774.19033767,1182521.0
2024-05-14,USDC,usdc,971036.0,32532741812.6337,32534091494.1997,2429538.0
2024-05-14,USDT,usdt,1458941.0,112890232302.58469,112948679412.25844,2557169.0
2024-05-15,BTC,btc,714393.0,1305663490423.4849,19698752.36763277,499145.0
2024-05-15,ETH,eth,613829.0,363830966552.9596,120121504.49340624,1197067.0
2024-05-15,USDC,usdc,1068649.0,32868335466.865852,32867186412.67006,2699498.0
2024-05-15,USDT,usdt,1527638.0,112946847608.45312,112948679405.82481,2749882.0
2024-05-16,BTC,btc,689540.0,1285751959588.0232,19699196.11762728,481822.0
2024-05-16,ETH,eth,604917.0,353324561848.84485,120123473.57501306,1218766.0
2024-05-16,USDC,usdc,1117844.0,32922437270.741825,32924717452.592407,2678338.0
2024-05-16,USDT,usdt,1574345.0,113954686623.86893,113948679405.82481,2786583.0
2024-05-17,BTC,btc,743911.0,1319020493592.986,19699680.49262727,564502.0
2024-05-17,ETH,eth,569230.0,371486331178.9643,120125362.05351332,1112590.0
2024-05-17,USDC,usdc,1060639.0,33032643399.14254,33032571114.343742,2614161.0
2024-05-17,USDT,usdt,1542635.0,113980820058.49619,113948679405.79652,2730339.0
2024-05-18,BTC,btc,650957.0,1319464124823.7952,19700080.49262727,399736.0
